id,title,artist_display,date_display,place_of_origin,category_titles,description,medium_display,dimensions,provenance_text,exhibition_history,publication_history,credit_line,department_title,style_title,artwork_type_title,technique_titles,subject_titles,image_url,image_path
12028,Top Story of a Tower  (Tomb Model),China,Eastern Han dynasty (A.D.25–220),China,Arts of Asia,"<p>As burial practices filtered down from the Han aristocracy to officials and landowners, tomb models related to farming, an honored occupation, became increasingly popular. These models provide rough but lively impressions of rural compounds. The granary, used to store millet, barley, and wheat, was depicted either as a jar or as a small building.  This building combines realistic and imaginative details:  angular brackets support a tiled roof with ridgepoles and roundels and crowned with an oversize bird and floral roof ends.</p>
",Earthenware with green lead glaze,44.5 × 37.5 × 38 cm (17 1/2 × 14 3/4 × 14 15/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/49ae72b1-ecd9-db06-97c2-32cc618c6497/full/843,/0/default.jpg",chinese_art_images\43.jpg
12034,Jar,China,Eastern Han dynasty (A.D. 25–220),China,Arts of Asia,A work made of earthenware with green lead glaze.,Earthenware with green lead glaze,13 × 11.2 cm (5 1/8 × 4 3/8 in.); Diam.: 11.2 cm (4 3/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/92f639ef-e772-54a0-5c2b-4e5f31f90300/full/843,/0/default.jpg",chinese_art_images\44.jpg
12054,Storage Jar (Hu) with Hunting Scenes,China,Eastern Han dynasty (A.D. 25–220),China,Arts of Asia,A work made of earthenware with underglaze molded decoration and green lead glaze.,Earthenware with underglaze molded decoration and green lead glaze,37.6 × 29.5 cm (14 13/16 × 11 5/8 in.); Diam.: 29.5 cm (11 5/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/79be597e-6547-41c4-ba30-02c25c38ff88/full/843,/0/default.jpg",chinese_art_images\45.jpg
120578,Tripod Food Container (Li),China,"Shang dynasty, Erligang period (c. 1500–1400 B.C.)",China,Arts of Asia,A work made of bronze.,Bronze,19.8 × 12.8 cm (7 13/16 × 5 1/16 in.); Diam.: 12.8 cm (5 1/16 in.),,,,Gift of T.T. Tsui,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/dc3abfd6-756d-f928-8327-05e6e085d42c/full/843,/0/default.jpg",chinese_art_images\46.jpg
12059,Incense Burner (Xunlu or Xianglu),China,"Eastern Han dynasty (A.D. 25–220), 1st/2nd century A.D.",China,Arts of Asia,A work made of bronze.,Bronze,16.8 × 12.6 cm (6 5/8 × 5 in.); Diam.: 12.6 cm (5 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/f491796d-0b80-0dd7-3361-45c08fb68c0c/full/843,/0/default.jpg",chinese_art_images\47.jpg
12065,Granary (Cang),"China, probably Henan province",Eastern Han dynasty (A.D. 25–220),China,Arts of Asia,"<p>As burial practices filtered down from the Han aristocracy to officials and landowners, tomb models related to farming, an honored occupation, became increasingly popular.  The granary, used to store millet, barley, and wheat, was depicted either as a jar or as a small building.  The two-story granary found in southern Chinese tombs of the Western Han dynasty (206 B.C.-A.D. 9) was a wood or ceramic model elevated on stilts.  By the Eastern Han dynasty, this rectangular structure had spread to northern China and was raised on legs that were formed as crouching bears, a convention common to Han art.  The inscription painted on the door of this granary states that it was made for the tomb of a local official.</p>
","Brick-red earthenware with green lead glaze, carved and molded decoration",39.5 × 24 × 21.5 cm (15 9/16 × 9 7/16 × 8 7/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/c5a3135c-1542-a96a-2456-c05cfa8769f0/full/843,/0/default.jpg",chinese_art_images\48.jpg
12069,Mountain-Shaped Incense Burner,"China, probably Guangdong or Guangxi province","Western Han dynasty, 206 BCE–9 CE",China,Arts of Asia,"<p>Often referred to as “boshan lu,” or hill censer, this incense burner features a conical cover shaped like miniaturized peaks, evoking the mountainous isles where the immortals reside. When incense is burnt in the step cup, fragrant smoke emanates from the openwork on the cover, animating the sacred mountains and transporting the beholder into a realm of transcendence. Covered with a green lead glaze, this pottery incense burner mimics similar objects that are commonly made in bronze. The clay material suggests that the object might have been specifically made for a funerary context.</p>
",Brick-red earthenware with green lead glaze,22.6 × 17.5 cm (8 7/8 × 6 7/8 in.); Diam.: 17.5 cm (6 7/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/21207a03-61ca-0872-b51d-5f80d8772cbb/full/843,/0/default.jpg",chinese_art_images\49.jpg
12072,Jar (Hu) with Equestrians and Animals amid Mountains,China,Han dynasty (206 B.C.–A.D. 220),China,Arts of Asia,A work made of earthenware with lead glaze and underglaze molded relief decoration.,Earthenware with lead glaze and underglaze molded relief decoration,37.9 × 29 cm (14 15/16 × 11 7/16 in.); Diam.: 29 cm (11 7/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/4957ade7-c6ed-b024-068e-a60e7465cdc5/full/843,/0/default.jpg",chinese_art_images\50.jpg
12077,Wine Vessel (hu or zhong),China,"Western Han dynasty (206 B.C.–A.D. 9), 2nd/1st century B.C.",China,Arts of Asia,A work made of gilt bronze.,Gilt bronze,42.5 × 38.4 cm (16 3/4 × 15 1/8 in.); Diam.: 38.5 cm (15 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/c06db245-3f85-bd85-4b5a-c1d51c1af895/full/843,/0/default.jpg",chinese_art_images\51.jpg
12086,Bell (nao),"China, probably Hunan province",Western Zhou dynasty (1046–771 B.C.),China,Arts of Asia; Arts of Asia 100,"<p>Bells of this type are among China's earliest percussion instruments. Many have been unearthed from mountain slopes and along riverbanks in south China. This area was occupied by distinctive cultures that coexisted with the Shang and Western Zhou dynasties. Along this southern frontier, it appears that large bronze bells were more important than bronze vessels to the local aristocracy.</p>
<p>This bell was designed to be mounted on its hollow stem with its curved mouth facing up and struck from the outside with a mallet. Unlike other types of bronze bells that were assembled as chime sets, this one was intended to be played as an individual instrument. It may have been sounded during ceremonies or military campaigns. The eyebrow-shaped lines that skim the margins of this bell depict imaginary dragons or realistic reptiles.</p>
",Bronze,41.7 × 28.9 cm (16 1/2 × 11 3/8 in.); Diam.: 28.9 cm (11 3/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/7942dae0-6fdd-e6a1-9a23-b64d5c08e8fc/full/843,/0/default.jpg",chinese_art_images\52.jpg
12099,Dragon Head Ladle,China,Han dynasty (206 B.C.–A.D. 220),China,Arts of Asia,A work made of earthenware with lead green glaze.,Earthenware with lead green glaze,8.4 × 18.5 × 11.6 cm (3 5/16 × 7 1/4 × 4 9/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/d49eef12-b790-f8ff-bef6-061b49947f74/full/843,/0/default.jpg",chinese_art_images\53.jpg
12165,Stem Cup,China,Tang dynasty (618–906),China,Arts of Asia,A work made of earthenware with three color (sancai) lead glazes and underglaze molded decoration.,Earthenware with three color (sancai) lead glazes and underglaze molded decoration,15.2 × 14.9 cm (6 × 5 7/8 in.); Diam.: 14.9 cm (5 7/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/699689bc-8c6d-7a7b-4004-d4d3a4ac0973/full/843,/0/default.jpg",chinese_art_images\61.jpg
12183,Pilgrim Flask (Bian Hu),China,"Sui (581–618) or early Tang dynasty (618–907), c. late 6th/7th century",China,Arts of Asia,"<p>The flat sides of this canteen-shaped container depict a youthful dancer and a musician who perform above a pair of romping lions. In their costumes and facial features, these performers resemble figures depicted in ancient Hellenistic art. The clarity of their features is partially obscured by a thickly applied glaze, as well as by the dense background of undulating foliage, floral heads, and grapevines. Some of these designs clearly derive from Central Asian metalwork. They may have been transmitted to China as decorative motifs on imported objects or alternatively, as background patterns on Buddhist images that were brought to China or created in China from Central Asian prototypes.</p>
",Stoneware with mold-impressed decoration under yellowish-brown lead glaze,24.1 × 20.4 × 12.2 cm (9 1/2 × 8 × 4 13/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/047e4bc8-4c8c-4c31-b554-3197f1fb5b33/full/843,/0/default.jpg",chinese_art_images\62.jpg
12187,Miniature Stacked Boxes Simulating Food Containers (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,,Earthenware with green glaze and underglaze molded and incised decoration,12.2 × 7.5 × 7.5 cm (4 13/16 × 3 × 3 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Sculpture,,,,
12198,Attendant Holding a Teapot,China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of glazed earthenware.,Glazed earthenware,18.1 × 5.4 × 5.2 cm (7 1/8 × 2 1/8 × 2 1/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/844717c7-d7b4-2a75-8d0b-8d82b358ebdb/full/843,/0/default.jpg",chinese_art_images\63.jpg
12201,Miniature Box on a Stand (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green glaze and underglaze molded and incised decoration.,Earthenware with green glaze and underglaze molded and incised decoration,15.8 × 12.7 × 8.4 cm (6 1/4 × 5 × 3 5/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/d8a991c2-6316-5ab2-e188-4faf63549e27/full/843,/0/default.jpg",chinese_art_images\64.jpg
12204,Miniature Trunk (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green glaze and underglaze molded decoration.,Earthenware with green glaze and underglaze molded decoration,8.3 × 10.5 × 7.6 cm (3 1/4 × 4 1/8 × 3 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/67772e25-62b7-4c8f-46ca-44c7d0dc2b90/full/843,/0/default.jpg",chinese_art_images\65.jpg
12211,Miniature Bench (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green glaze.,Earthenware with green glaze,7 × 22.9 × 7.9 cm (2 3/4 × 9 × 3 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/42fb97db-c533-69a5-feba-d0a3941d352d/full/843,/0/default.jpg",chinese_art_images\66.jpg
12214,Miniature Table with Scholarly Implements (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green and yellow-brown glazes and underglaze molded decoration.,Earthenware with green and yellow-brown glazes and underglaze molded decoration,15.8 × 18.1 × 11.6 cm (6 1/4 × 7 1/8 × 4 9/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/496dcf8f-e5e6-0fd4-49d3-e5aa66ce319b/full/843,/0/default.jpg",chinese_art_images\67.jpg
12217,Miniature Jar with Four Loop Handles,China,Tang dynasty (618–907),China,Arts of Asia,,Earthenware with three-color (sancai) lead glazes and underglaze molded decoration,3.9 × 3.4 cm (1 9/16 × 1 5/16 in.); Diam.: 3.4 cm (1 5/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,,
12221,Miniature Chest with Drawers (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green glaze and underglaze molded decoration.,Earthenware with green glaze and underglaze molded decoration,21.6 × 15 × 7.9 cm (8 1/2 × 5 7/8 × 3 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/683ffbb3-bbc3-b89b-e489-453438869558/full/843,/0/default.jpg",chinese_art_images\68.jpg
12226,Female Figure,China,Ming dynasty (1368– 1644),China,Arts of Asia,A work made of glazed earthenware.,Glazed earthenware,18.2 × 5.8 × 4.8 cm (7 3/16 × 2 1/4 × 1 7/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Sculpture,,,"https://www.artic.edu/iiif/2/665c978b-897d-dd17-fcfc-7ecc462b1a90/full/843,/0/default.jpg",chinese_art_images\69.jpg
12229,Dragon-Handled Amphora 三彩双龙耳瓶,China 中国,"Tang dynasty, (A.D. 618–907), 1st half of 8th century 唐 （公元 618-907)，八世纪前半段",China,Arts of Asia,"<p>Many scholars suggest that this distinctive Tang form may have been inspired by earlier, Hellenistic ceramic and glass vessels deriving from the Greek amphora. If so, Chinese artisans thoroughly transformed that ancient shape: They created a high-shouldered silhouette with a slender neck, which is gracefully framed by curved handles, whose dragon heads bite the cupped mouth-rim in their open jaws.</p>
<p>This vessel displays a fluid  &quot;three-color&quot; glaze, named after the archetypical combination of bright green, amber, and white (transparent) lead-rich glazes colored with carefully measured recipes of metallic oxides.  The green derives from copper and the amber from iron.</p>
",Earthenware with three-color (sancai) lead glazes 三彩铅釉陶器,"H. 38.7 cm (15.2 in.)
diam. 17.5 cm (6.9 in.) 高 38.7 厘米 （15.2 英寸），直径 17.5 cm （6.9 英寸）",,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/7f0b217b-a6c0-06ea-cf95-db619df3760a/full/843,/0/default.jpg",chinese_art_images\70.jpg
12236,"Tripod Dish with Flying Goose, Stylized Flowers and Vines",China,Tang dynasty (618–907),China,Arts of Asia,A work made of slip-coated earthenware with three-color (sancai) lead glazes and underglaze mold-impressed decoration.,Slip-coated earthenware with three-color (sancai) lead glazes and underglaze mold-impressed decoration,6.5 × 29.3 cm (2 9/16 × 11 9/16 in.); Diam.: 29.3 cm (11 9/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/6c86e7a3-6e15-86df-f2bd-170712a05e08/full/843,/0/default.jpg",chinese_art_images\71.jpg
12242,Jar with Floral Medallions,China,"Tang dynasty (A.D. 618–907), first half of 8th century",China,Arts of Asia,A work made of earthenware with molded decoration and three-color (sancai) lead glazes.,Earthenware with molded decoration and three-color (sancai) lead glazes,30.5 × 26 cm (12 × 10 1/4 in.); Diam.: 26 cm (10 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/910858de-d03e-8002-8d17-f0a8c9f1ea95/full/843,/0/default.jpg",chinese_art_images\72.jpg
12247,Miniature Chest (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green and yellow-brown glazes and underglaze molded decoration.,Earthenware with green and yellow-brown glazes and underglaze molded decoration,22 × 14.8 × 8.4 cm (8 5/8 × 5 13/16 × 3 5/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/96892dcb-bce6-69cf-9910-09fb036d4ea5/full/843,/0/default.jpg",chinese_art_images\73.jpg
12259,Miniature Chest (Mingqi),China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of earthenware with green glaze and underglaze molded decoration.,Earthenware with green glaze and underglaze molded decoration,22.2 × 16.2 × 8.6 cm (8 3/4 × 6 3/8 × 3 3/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/802f15ce-8d65-ce1d-1857-1aedaef4b60f/full/843,/0/default.jpg",chinese_art_images\74.jpg
12268,"Dish with Lotus, Peonies, and Stylized Leaves",China,Song dynasty (960–1279),China,Arts of Asia,A work made of ding ware; porcelain with underglaze mold-impressed decoration; copper rim.,Ding ware; porcelain with underglaze mold-impressed decoration; copper rim,6.2 × 31.1 cm (2 7/16 × 12 1/4 in.); Diam.: 31.1 cm (12 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/b4398358-b1b6-f446-3fac-0bc9965e677e/full/843,/0/default.jpg",chinese_art_images\75.jpg
12270,Large Bowl with Lotus Scrolls (interior) and Overlapping Petals (exterior),China,"Northern Song dynasty (960–1127), early 12th century",China,Arts of Asia,A work made of ding ware; porcelain with underglaze carved decoration.,Ding ware; porcelain with underglaze carved decoration,14.7 × 30.5 cm (5 13/16 × 12 in.); Diam.: 30.5 cm (12 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/6408f51f-ae13-9a38-e14c-3937e66ba52e/full/843,/0/default.jpg",chinese_art_images\76.jpg
12276,Baluster-Shaped Vase with Peony Scroll,China,Ming dynasty (1368–1644) or later,China,Arts of Asia,A work made of stoneware with underglaze molded decoration and white glaze.,Stoneware with underglaze molded decoration and white glaze,35.1 × 25 × 12 cm (13 13/16 × 9 13/16 × 4 3/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/209817e9-c728-5ba6-bb2b-fdaf097aba75/full/843,/0/default.jpg",chinese_art_images\77.jpg
