id,Title,Artist,Dynasty,CreditLine,Dimensions,ImgPath,ImgUrl,Materials,Description,Museum,PlaceOri,Inscribed,Classifications,Medium,OnlyArtist,main_start,main_end,sub_start,sub_end,periods
40,犀牛形礼器,,商朝（约公元前1600年-前1050年），可能为公元前1100年-前1050年,艾弗里·布伦戴奇收藏,高9英寸×宽9英寸×深14½英寸，高22.8厘米×宽22.8厘米×深32.8厘米,images/asian_chinese85.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/49144/preview,青铜,存世犀尊已知存世的中国古代青铜犀尊仅有两件。（墙面投影展示的是其他动物造型的青铜器。）犀尊在中国延续了两千多年。工匠们不断制作犀牛形状的礼器。许多器物造型似鹿似马，但在历史文献中仍被称为“犀尊”或神兽。右侧展示的西汉早期（约公元前206–200年）犀尊是忠实于犀牛特征的罕见器物。小臣艅尊 商晚期 青铜 1843年 山东寿张县梁山出土 犀尊 约公元前1100–1050年 中国；山东梁山出土 商朝（约公元前1600–1050年）青铜 埃弗里·布伦戴奇收藏，B60B1+ 商朝唯一存世的青铜犀尊。错金银云纹犀尊 西汉 青铜 1963年陕西兴平县出土 犀尊 中国 西汉（公元前206年–公元9年）金银错青铜 中国国家博物馆，北京 年代较晚的青铜犀尊。古代中国的犀牛你能想象三千年前的犀牛是什么模样吗？本展厅展示的这件器物塑造了双角的苏门答腊犀形象，这种犀牛曾存在于古代中国，也广泛分布于东南亚地区。1949年，通过对中国中部安阳出土的犀牛骨进行科学分析，证实了古代中国确有犀牛生存。安阳作为商朝（约公元前1600–1050年）考古遗址，出土了相关遗存。商朝刻在占卜用牛骨龟甲上的早期文字——甲骨文，曾提及猎犀。显然，在青铜时代（约公元前2000–500年），捕获犀牛并在祭祀中献祭是国家重大事件。为圆满完成君王铸造青铜器的诏令，工匠们或许曾亲眼观察过真实的犀牛以进行研究。,亚洲艺术博物馆,中国,犀牛腹内铸有27字铭文（铭文表明此物用于储存“钱币”（贝壳）,金属艺术,,,-1600.0,-1050.0,1100.0,1050.0,商朝
41,台湾神木,张大千（中国，1899-1983）,1970年,艺术家的礼物,装裱后尺寸：高59 5/8英寸 × 宽83 7/16英寸 × 厚1 1/4英寸（151.4厘米 × 211.9厘米 × 3.2厘米）画心尺寸：高58 3/8英寸 × 宽82 7/16英寸（148.3厘米 × 209.4厘米）,images/asian_chinese86.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/59047/preview,纸本水墨设色,孔雀石(铜绿)和蓝铜矿(铜蓝)以及墨水在中国绘画中已经使用了一千多年，用来唤起梦幻般的乌托邦风景，通常是在亲密的尺度上，但仍然暗示着巨大山脉的壮丽。张大千在这里为青绿山水画带来了不同的强度。这幅巨作中的气氛充满了活力，因为颜料的粗犷变化围绕着一棵庄严的黎明红杉树——台湾的神树和长寿的象征。张大千在创作这幅作品时已经七十岁左右了。,亚洲艺术博物馆,,“四山云不尽蟠虬，直幹巍然百尺脩。不與兒曹同俛仰，飽風飽雨自千秋。” 台湾横贯公路神木。五十九年六月自台北还，可以居写。爰翁。,绘画,,張大千,1970.0,1970.0,,,
44,龙纹盘,,明朝（1368-1644年），嘉靖年间（1522-1566年）,艾弗里·布伦戴奇收藏,高1 3/4英寸×直径8 3/4英寸，高4.5厘米×直径22.3厘米,images/asian_chinese90.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/18700/preview,釉下彩瓷器,,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1522.0,1566.0,明朝
42,描绘园中雅士的花瓶,,明朝（1368-1644年），约1550-1644年,罗伊·莱文特里特的礼物,高11英寸×直径6英寸，高27.9厘米×直径15.2厘米,images/asian_chinese88.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/23828/preview,釉下彩瓷,中国与波斯的青花瓷 中国陶工最重要的创新之一是釉下彩绘，即在陶瓷坯体上施釉和烧制前，先涂上含铁、铜、钴和其他矿物质的颜料。这种方法巧妙地防止了彩色图案的磨损，并对全世界的瓷器产生了持久的影响。唐代的釉下彩绘产品，有些使用进口钴料（后来被称为青花瓷），加入了中国与东南亚和西亚的贸易流。不幸的是，进口钴料的短缺迫使中国陶工使用本地钴料，这产生了相当暗淡的蓝色。然而，在13世纪和14世纪蒙古统治中国、波斯和中亚的时期，陆上贸易路线开通，中国陶工能够更容易地从中亚进口高质量的钴料。中国陶工接触到并深受来自波斯世界的釉下彩绘陶瓷以及金属和玻璃制品上的异域图案的影响。中国东南部瓷器生产中心景德镇的工匠们复兴了釉下彩技术，并用进口钴料生产出彩绘装饰精美的瓷器。这些瓷器随后在波斯和亚洲其他地区广受欢迎并备受追捧。,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1550.0,1644.0,明朝
43,罐子,,唐朝（618年－907年）,艾弗里·布伦戴奇收藏,高6 3/4英寸×直径4 5/8英寸，高16.8厘米×直径10.2厘米,images/asian_chinese89.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24488/preview,上釉陶器,"唐代釉陶  展柜中年代最早的釉陶明器可追溯至约公元前100年，当时多为绿釉或黄釉。此后数百年间，中国陶工尝试以铅为釉的基础原料，并逐步加入蓝、白等多种颜色。至唐代工艺臻于巅峰，釉彩可达五、六种。这些色彩斑斓的唐代陶瓷在中国被称为""三彩""。陶工施釉时并不拘泥于动物或物体的本色，三彩因此成为中国陶瓷中少数具有随性之美的品类。然而，这种随性可能只是一种假象，因为陶工常会使用各种技法控制釉料流动，包括涂绘防釉层或在表面刻画纹样。三彩器的鼎盛时期颇为短暂，约在690至750年间。中国墓葬和世界各大收藏机构中出土的大量三彩器，无不印证着这一中世纪中国贵族风尚的永恒魅力。",亚洲艺术博物馆,中国陕西省或河南省,,陶瓷,,,618.0,907.0,618.0,907.0,唐朝
45,罐子,,唐朝（618年－907年）,艾弗里·布伦戴奇藏品,高7 1/4英寸 x 直径8 1/2英寸，高18.4厘米 x 直径21.6厘米,images/asian_chinese91.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/18626/preview,上釉陶器,唐代釉陶  展柜中年代最早的釉陶明器可追溯至约公元前100年，早期釉陶多为绿色或黄色。此后数百年间，中国陶工尝试以铅为釉的基础成分，并加入蓝、白等多种颜色。至唐代，釉陶工艺发展至顶峰，釉色可达五、六种。这些色彩斑斓的唐代陶瓷在中国被称为“三彩”。釉色的使用几乎不考虑所塑造形象的自然颜色，三彩是中国陶瓷中少数具有随性外观的品类之一。然而，这种随性可能只是一种假象，因为陶工有时会采用多种手法控制釉料流动，包括使用抗蚀剂和在表面刻画图案等。三彩器的生产高峰期很短，大约从690年持续至750年。中国墓葬和世界各地收藏中出土的大量三彩器，无不印证着这一中世纪中国贵族时尚的永恒魅力。,亚洲艺术博物馆,中国,,陶瓷,,,618.0,907.0,618.0,907.0,唐朝
47,灯,,唐朝（618年－907年）,艾弗里·布伦戴奇收藏,高18 5/8英寸×直径8 1/4英寸，高47.9厘米×直径21厘米,images/asian_chinese93.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/16980/preview,上釉陶器,"唐代釉陶  展柜中年代最早的釉陶明器可追溯至约公元前100年，多为绿釉或黄釉。此后数百年间，中国陶工尝试以铅为釉的基础成分，并加入蓝、白等多种颜色。至唐代工艺臻于巅峰，釉色可达五、六种。这些色彩斑斓的唐代陶瓷在中国被称为""三彩""。施釉时并不拘泥于动物或物体的自然颜色，三彩是中国陶瓷中少数具有随性外观的品类之一。然而这种随性可能只是一种假象，因为有时会采用包括涂蜡和表面刻纹在内的多种手法来控制釉料流动。三彩的生产高峰期很短——大约从690年到750年。中国墓葬和世界各地收藏中出土的大量三彩器物，无不印证着这一中世纪中国贵族风尚的永恒魅力。",亚洲艺术博物馆,中国,,陶瓷,,,618.0,907.0,618.0,907.0,唐朝
46,菜,,明朝（1368-1644年），约1430-1470年,罗伊·莱文特里特的礼物,高2 3/4英寸×直径15 1/8英寸，高7厘米×直径38.4厘米,images/asian_chinese92.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/23609/preview,釉下彩瓷器,中国与波斯的青花瓷 中国陶工最重要的创新之一是釉下彩绘，即在陶瓷坯体上施釉和烧制前，先涂上含铁、铜、钴和其他矿物质的颜料。这种方法巧妙地防止了彩色图案的磨损，并对全世界的瓷器产生了持久的影响。唐代的釉下彩绘产品，有些使用进口钴料（后来被称为青花瓷），加入了中国与东南亚和西亚的贸易流。不幸的是，进口钴料的短缺迫使中国陶工使用本地钴料，烧制出的蓝色相当暗淡。然而，在13世纪和14世纪蒙古统治中国、波斯和中亚期间，陆上贸易路线开通，中国陶工能够更容易从中亚进口高质量的钴料。中国陶工接触到从波斯世界流入的釉下彩绘陶瓷以及金属和玻璃制品上的异域图案，并深受其影响。中国东南部瓷器生产中心景德镇的工匠们复兴了釉下彩技术，并用进口钴料生产出色彩鲜艳的装饰瓷器。这些瓷器随后在波斯和亚洲其他地区广受欢迎，备受追捧。,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1430.0,1470.0,明朝
48,盘子配飞鹅,,唐朝（618年—907年）,艾弗里·布伦戴奇收藏,高6.3厘米，直径28.6厘米,images/asian_chinese94.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/16744/preview,上釉陶器,"唐代釉陶  展柜中年代最早的釉陶明器可追溯至约公元前100年，早期釉陶多为绿色或黄色。此后数百年间，中国陶工尝试以铅为釉的基础成分，并加入蓝、白等多种颜色。至唐代工艺臻于巅峰，釉彩可达五、六种之多。这些色彩斑斓的唐代陶瓷在中国被称为""三彩""。釉彩的运用几乎不受所塑形象天然颜色的限制，三彩陶器是中国陶瓷中少数具有随性外观的品类之一。然而这种随性可能只是一种假象，因为陶工有时会采用多种手法控制釉彩的流动，包括使用抗蚀剂和在表面刻划图案等。三彩陶器的生产高峰期很短，大约从690年持续至750年。中国墓葬和世界各地收藏中出土的大量三彩陶器，无不印证着这一中世纪中国贵族时尚的永恒魅力。",亚洲艺术博物馆,中国,,陶瓷,,,618.0,907.0,618.0,907.0,唐朝
49,苏州拙政园,吴冠中（中国，1919年－2010年）,约1980年,杰克·安德森收藏的馈赠,高29 3/8英寸×宽37 3/8英寸，高74.6厘米×宽96.2厘米（画面）；高83 1/2英寸×宽42 5/8英寸，高212.1厘米×宽108.2厘米（整体）,images/asian_chinese95.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/2425/preview,纸本水墨设色,"这是吴冠中描绘家乡江苏的众多作品之一，画中呈现了苏州著名的拙政园，此地给予他艺术与人生极大的启发。这幅半抽象画作不仅捕捉了中国古典园林的韵味，也体现了画家""写生不是简单地摹拟形物……关键是要表达出生命感""的理念。吴冠中突出了飞檐翘角的韵律之美，黑色瓦片在白色背景上舞动。庭院中央，一株盛放的紫藤点缀着蓝色，象征着""春光明媚的活力""。吴冠中是他那一代最具影响力的中国艺术家之一。20世纪30年代末至40年代初，他在杭州艺专师从潘天寿（1897-1971）和林风眠（1900-1991）学习中西绘画。1947年，吴冠中追随林风眠的脚步，获得政府奖学金赴巴黎高等美术学院深造，在那里他对现代主义艺术潮流产生了浓厚兴趣。回国时，他对西方艺术充满热情，尤其是后印象派的作品，并倡导中国画的现代化。文革期间，吴冠中被下放劳动改造，画作也被毁。但70年代末，他重新投入创作，并频繁前往江南描绘古镇水乡和古典园林。他还公开倡导抽象与色彩之美，作为画家和理论家活跃至90岁高龄。1989年6月，吴冠中访问旧金山并在此观看个展，为此他题字留念：""见旧作甚欢。吴冠中，1989年，旧金山。""",亚洲艺术博物馆,,,绘画,,吴冠中,1980.0,1980.0,,,
50,吉祥公鸡,张明德（中国，1945年生）,1989年,杰克·安德森收藏的礼物,高44英寸×宽21 5/8英寸，高111.8厘米×宽54.9厘米（画面）；高74 1/4英寸×宽28 1/2英寸，高188.6厘米×宽72.4厘米（整体）,images/asian_chinese96.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/2447/preview,纸本水墨设色,艺术家题词：大吉图。明德。1989年。即使在文化大革命（1966-1976）的毁灭性岁月之后，中国艺术家仍然继续描绘传统的好运和幸福象征。张明德为这幅作品起的名字反映了他描绘一只公鸡的意图，因为根据中国传统信仰，这种动物是阴阳二分法中阳（男性）的象征。中文中公鸡打鸣的词语与“功成名就”谐音。公鸡可以驱邪，包括吞噬五毒（蜈蚣、蝎子、蛇、蟾蜍和蜘蛛或蝾螈）。公鸡有五德：它有文德，因为它戴着冠；它有武德，因为它的距有力；它有勇德，因为它敢于面对敌人；它有仁德，因为它找到食物时会通知同伴；它有信德，因为它整夜报时准确。在这幅画中，公鸡与一株红梅相配；公鸡的啼叫象征着太阳，迎来新的一天，而梅花则是春天和生命更新的标志。张的风格让人想起现代伟大画家齐白石（1863-1957）的作品，齐白石从民间艺术中汲取灵感，擅长描绘日常生活中的事物。事实上，张的老师李苦禅曾师从齐白石学习中国画。李主张将书法技巧融入绘画中。这幅作品中的色彩和墨色明亮而浓郁。它们的强度被画面中央留下的大片空白所抵消。笔触大胆而深思熟虑。,亚洲艺术博物馆,,"""大吉祥图，明德，1989年""",绘画,,张明德,1989.0,1989.0,,,
51,花形盘子,,唐朝（618年－907年）,艾弗里·布伦戴奇收藏,高2又1/8英寸 × 直径10又7/8英寸，高5.4厘米 × 直径27.7厘米,images/asian_chinese98.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/16966/preview,上釉陶器,唐代釉陶 展柜中年代最早的釉陶明器可追溯至约公元前100年，早期釉陶多为绿色或黄色。此后数百年间，中国陶工尝试以铅为釉的基础成分，并加入蓝、白及其他颜色。至唐代，釉陶工艺发展至顶峰，釉色可达五、六种。这些色彩斑斓的唐代陶瓷在中国被称为“三彩”。陶工施釉时并不拘泥于动物或物体的自然颜色，因此三彩成为中国陶瓷中少数具有随性外观的品类。然而这种随性可能只是一种假象，因为陶工有时会采用多种技法控制釉料流动，例如使用抗釉剂或在表面刻划纹饰。三彩器的生产高峰期十分短暂，大约从690年持续至750年。中国墓葬及世界各地收藏中出土的大量三彩器，无不印证着这一中世纪中国贵族风尚的永恒魅力。,亚洲艺术博物馆,中国河南省,,陶瓷,,,618.0,907.0,618.0,907.0,唐朝
52,双耳瓶,,唐朝（618年－907年）,艾弗里·布伦戴奇收藏,高7 3/4英寸 x 直径4 1/4英寸，高19.7厘米 x 直径10.8厘米,images/asian_chinese99.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27429/preview,上釉陶器,"唐代釉陶  展柜中年代最早的釉陶明器可追溯至约公元前100年，早期釉陶多为绿色或黄色。此后数百年间，中国陶工尝试以铅为釉的基础成分，并加入蓝、白等多种颜色。至唐代，釉陶工艺发展至顶峰，釉色可达五、六种。这些色彩斑斓的唐代陶瓷在中国被称为""三彩""。陶工在上釉时并不考虑所塑形象的天然颜色，因此三彩成为中国陶瓷中少数具有随性外观的品类。然而，这种随性可能只是一种假象，因为陶工有时会采用包括涂蜡防染和表面刻纹等多种手法来控制釉料流动。三彩器的生产高峰期较为短暂，大约从690年持续至750年。中国墓葬和世界各地收藏中出土的大量三彩器，无不印证着这一中世纪中国贵族时尚的永恒魅力。",亚洲艺术博物馆,中国,,陶瓷,,,618.0,907.0,618.0,907.0,唐朝
