Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Ornament (fragment),,China,206 BCE-220 CE,Lead,H x W: 10.1 x 2.5 cm (4 x 1 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3831.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7737_17
Reclining water buffalo,,China,,Bronze,H x W: 4.5 x 8.1 cm (1 3/4 x 3 3/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3832.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_15
Garment hook (daigou),,China,,Bronze,H x W: 3 x 1.2 cm (1 3/16 x 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3833.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8324_19
Garment hook (daigou),,China,,Bronze,H x W: 13.3 x 1.6 cm (5 1/4 x 5/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3834.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_07
Miniature ring with thick convex surface,,China,1644-1911,Jade,Diam x D: 1.8 × 0.5 cm (11/16 × 3/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3835.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7534_01
Singing bird on a flowering branch,Formerly attributed to Qian Xuan 錢選 (late 13th century),China,1644-1911,Ink and color on paper,H x W (image): 32.3 x 33.6 cm (12 11/16 x 13 1/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3836.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7406_28
Monk,,China,618-907,Bronze,H x W x D: 4.5 x 1.1 x 1 cm (1 3/4 x 7/16 x 3/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3837.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7552_33
Ornament,,China,1644-1911,Jade (serpentine),H x W: 3.2 x 4.6 cm (1 1/4 x 1 13/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3838.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_29
Moving House,Formerly attributed to Wu Daozi (傳)吳道子 (active ca. 710-760),China,1644-1911,Ink and color on silk,H x W (image): 28 x 282.5 cm (11 x 111 1/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3839.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7475_12
Bead in the form of a woman,,China,1644-1911,Carnelian,H x W: 2.5 x 1.8 cm (1 x 11/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3840.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7685_14
Garment hook (daigou),,China,,"Bronze, with turquoise inlay",H x W: 19.6 x 1.2 cm (7 11/16 x 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3841.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7511_17
Possibly a pin,,China,206 BCE-220 CE,Bronze,H x W: 4.7 x 2.7 cm (1 7/8 x 1 1/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3842.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7705_17
Bracelet,,China,1644-1911,Jade,H x W: 3 x 7.8 cm (1 3/16 x 3 1/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3843.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_27
Garment hook (daigou),,China,,Bronze with turquoise and gold inlay,H x W: 13.6 x 2 cm (5 3/8 x 13/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3844.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_04
Garment hook (daigou),,China,,Bronze,H x W: 14.5 x 2.1 cm (5 11/16 x 13/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3845.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7523_10
Ornament,,China,,Zinc,H x W: 3 x 4.4 cm (1 3/16 x 1 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3846.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7693_04
Reclining water buffalo,,China,,Bronze,H x W: 4.3 x 8.4 cm (1 11/16 x 3 5/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3847.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_03
Mirror (jian),,China,206 BCE-220 CE,Lead,Diam x D: 6.5 x 0.4 cm (2 9/16 x 3/16 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images1.0\image3848.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7690_25
Garment hook (daigou),,China,206 BCE-220 CE,Bronze,H x W: 7.2 x 2.6 cm (2 13/16 x 1 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3849.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7624_16
Garment hook (gou),,China,,Bronze,H x W: 5.8 x 1.9 cm (2 5/16 x 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3850.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7653_22
Garment hook (daigou),,China,,Bronze,H x W: 16.7 x 1.6 cm (6 9/16 x 5/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3851.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7523_09
Sword fitting,,China,19th century,Jade,H x W: 4.5 x 1.9 cm (1 3/4 x 3/4 in),Gift of Charles Lang Freer,,,Weapon and Armament,,,,,All_images1.0\image3852.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_08
Miniature bell,,China,19th century,Jade,H x W x D: 4.9 x 2.6 x 1.6 cm (1 15/16 x 1 x 5/8 in),Gift of Charles Lang Freer,,,Musical Instrument,,,,,All_images1.0\image3853.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_26
Seal with circular hydra,,China,1644-1911,Jade,H x W: 2.6 x 2.7 cm (1 x 1 1/16 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images1.0\image3854.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7678_03
Sword fitting,,China,206-9 B.C.E,Jade (nephrite),H x W: 6.4 x 2.1 cm (2 1/2 x 13/16 in),Gift of Charles Lang Freer,,,Weapon and Armament,,,,,All_images1.0\image3855.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5980_06
Cylindrical bead,,China,19th century,Jade,H x W: 3.3 x 1.8 cm (1 5/16 x 11/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3856.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_21
Four children under a willow tree,Formerly attributed to Qian Xuan 錢選 (late 13th century),China,17th century,Ink and color on silk,H x W (image): 137.6 x 70.9 cm (54 3/16 x 27 15/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3857.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8151_06
Statuette: bird,,China,1644-1911,Jade,H x W: 5.4 x 2.8 cm (2 1/8 x 1 1/8 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3858.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7624_12
Ornament,,China,,Bronze,H x W: 6.6 x 1.1 cm (2 5/8 x 7/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3859.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7512_09
Colophon in running-standard script,Qiu Jiheng (1855-1935),"Nanjing, China",1898,Ink on paper,"H x W (image, each): 23.7 x 20.5 cm (9 5/16 x 8 1/16 in)",Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image3860.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6215_08
Mirror (chien),,China,618-907,Bronze,Diam x D: 9.9 x 0.8 cm (3 7/8 x 5/16 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images1.0\image3861.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7603_07
Bird and Fruit,Wu Zhang (1671-after 1741),China,1741,Ink and color on silk,H x W (image): 26.2 x 41.8 cm (10 5/16 x 16 7/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3862.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7430_07
Garment hook (daigou),,China,,"Bronze, silver",H x W: 5 x 2 cm (1 15/16 x 13/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3863.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7511_13
Bracelet,,China,1644-1911,Jade,H x W: 2.1 x 8 cm (13/16 x 3 1/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3864.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_28
Standing male figure,,China,,Silver,H x W: 5.9 x 3.4 cm (2 5/16 x 1 5/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3865.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7653_24
Ornament: a head,,China,,Bronze,H x W: 3.6 x 2.9 cm (1 7/16 x 1 1/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3866.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7518_19
Pendant with mask,,"Anyang, probably Henan province, China",ca. 1300-ca. 1050 BCE,Jade (nephrite),H x W x D (overall): 8.8 x 2.1 x 1 cm (3 7/16 x 13/16 x 3/8 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Jewelry and Ornament,,,,,All_images1.0\image3867.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.293_001
Colophon in standard script,Liu Yu (1620-after 1689),"Nanjing, China",1689,Ink on paper,"H x W (image, each): 23.7 x 20.5 cm (9 5/16 x 8 1/16 in)",Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image3868.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6215_07
Ornament: reclining chimera,,China,220-589,"Bronze, gilding",H x W: 2.4 x 3.1 cm (15/16 x 1 1/4 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3869.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7631_20
Garment hook (daigou),,China,,"Bronze, gold and silver wire",H x W: 6.6 x 3.1 cm (2 5/8 x 1 1/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3870.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7511_16
Garment hook (daigou),,China,206 BCE-220 CE,Bronze,H x W: 5.6 x 3.3 cm (2 3/16 x 1 5/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3871.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7624_18
Garment hook (daigou),,China,,Bronze,H x W: 7.7 x 1.5 cm (3 1/16 x 9/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3872.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7653_17
Finial in the form of an animal head,,China,,Bronze,H x W: 13 x 2.6 cm (5 1/8 x 1 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3873.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_11
Ornament,,China,19th century,Jade,Diam x D: 3 x 1.2 cm (1 3/16 x 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3874.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_12
Finial (?) in the form of a standing bird,,"Hubei province, Middle Yangzi valley, China",ca. 2500 - 2000 BCE,Jade (nephrite),H x W x D: 10.4 x 1.6 x 1.6 cm (4 1/8 x 5/8 x 5/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images1.0\image3875.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.930_001
Ornament in the form of a silkworm,,China,,Bronze,H x W: 5.6 x 1.1 cm (2 3/16 x 7/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3876.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7653_15
Garment hook (gou),,China,,Bronze,H x W: 3 x 1.3 cm (1 3/16 x 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3877.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7653_23
Lacquer with inlay,,China,13th century,Red lacquer on wood core with mother-of-pearl inlay and traces of gilding,H x W x D: 2.3 x 19.8 x 19.8 cm (7/8 x 7 13/16 x 7 13/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images1.0\image3878.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6166_06
Ornament,,China,,Bronze,H x W: 10.5 x 3 cm (4 1/8 x 1 3/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3879.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7677_20
"Raising the Alms-bowl: The Conversion of Hariti, the Mother of Demons",,China,17th-18th century,Ink and color on silk,H x W (image): 29.1 x 138.3 cm (11 7/16 x 54 7/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3880.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7476_03
Garment hook (daigou),,China,,"Bronze, gilding",H x W: 18.6 x 92.8 cm (7 5/16 x 36 9/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3881.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7523_08
Guan Yu and Zhou Cang,Formerly attributed to Zhao Mengfu 趙孟頫 (1254-1322),China,1368-1644,Ink and color on silk,H x W (image): 80.3 x 86.2 cm (31 5/8 x 33 15/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3882.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8242_11
Bead,,China,19th century,Jade,H x Diam: 3.2 x 1.9 cm (1 1/4 x 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3883.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_20
The Immortal Ma Gu with a Deer,Formerly attributed to Xie Sheng (active mid-13th century),China,18th century,Ink on silk,H x W (image): 80.3 × 38.2 cm (31 5/8 × 15 1/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3884.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5751_11
Two-handled Bowl with Suspended Rings,,China,late 18th-early 19th century,Jade (nephrite),H x W x D: 6.4 x 23.9 x 17.1 cm (2 1/2 x 9 7/16 x 6 3/4 in),"Transfer from the National Museum of Natural History, Department of Minerology, Smithsonian Institution",,,Vessel,,,,,All_images1.0\image3885.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6905_05
Bowl stand,,China,late 14th-early 15th century,Carved marbled black and red lacquer (tixi) on wood core,H x W x D: 6.3 x 19.8 x 19.8 cm (2 1/2 x 7 13/16 x 7 13/16 in),Gift of Arthur M. Sackler,,,Furniture and Furnishing,,,,,All_images1.0\image3886.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5561_02
Mirror,,China,206 BCE-220 CE,Bronze,Diam x D: 9.4 x 0.9 cm (3 11/16 x 3/8 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images1.0\image3887.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5995_09
Gourds and Insect,Qi Baishi 齊白石 (1864-1957),China,1940,Ink and color on paper,H x W (image): 103.3 × 35 cm (40 11/16 × 13 3/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image3888.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7426_27
Finial,,China,206 BCE-220 CE,Bronze with gilding,H x W: 3.8 x 5.9 cm (1 1/2 x 2 5/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3889.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7706_03
Four mounted hunters in full gallop,,China,17th-19th century,Ink and color on silk,H x W (image): 28 x 25.5 cm (11 x 10 1/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3890.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7406_23
Pipe,,China,206 BCE-220 CE,Bronze,H: 12.2 cm (4 13/16 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images1.0\image3891.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7729_12
Miniature bell and ornament,,China,19th century,Jade,H x W x D: 4.7 x 2.5 x 1.5 cm (1 7/8 x 1 x 9/16 in),Gift of Charles Lang Freer,,,Musical Instrument,,,,,All_images1.0\image3892.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-F1911.457a-b_001
Lizard,,China,,Bronze,H x W: 11 x 3.4 cm (4 5/16 x 1 5/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3893.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7512_11
Seal of Xie Zhiliu (1910-1997): Yuyinqitang,Wu Zijian (born 1947),China,1971,Soapstone,H x W x D: 4.7 x 2.9 x 2.9 cm (1 7/8 x 1 1/8 x 1 1/8 in),Gift of the Xie Family,,,Tool and Equipment,,,,,All_images1.0\image3894.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6032_02
Landscape: a cataract descending into a broad stream; distant mountains,,China,late 14th-early 15th century,Ink on silk,H x W: 22.5 x 24.2 cm (8 7/8 x 9 1/2 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3895.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6371_07
Miniature ritual disk (bi),,China,1644-1911,Jade,Diam x D: 1.6 × 0.2 cm (5/8 × 1/16 in),Gift of Charles Lang Freer,,,Ceremonial Object,,,,,All_images1.0\image3896.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7534_01
Horse,,"Inner Mongolia/Ordos, China",220-589,Bronze,H x W: 3 x 3.6 cm (1 3/16 x 1 7/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3897.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7705_13
Hair pin,,China,618-907,Bronze,H x W: 11.6 x 4.2 cm (4 9/16 x 1 5/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3898.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_08
Heavenly Path,"Hung Hsien (China, active United States, born 1933)",United States,1971,Ink and color on paper,H x W (painting): 143 x 76.9 cm (56 5/16 x 30 1/4 in),Gift of Mary Michieli Rollins,,,Painting,,,,,All_images1.0\image3899.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6884_08
Ornament,,China,1644-1911,Jade,H x W: 2.4 x 4.5 cm (15/16 x 1 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3900.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_30
Amulet in the form of an animal,,China,,Bronze,H x W: 1.8 x 21.4 cm (11/16 x 8 7/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3901.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7737_11
Garment hook (daigou),,China,,Bronze,H x W: 2.2 x 3.3 cm (7/8 x 1 5/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3902.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7511_14
Ornamental in the form of a horse and rider,,China,,Bronze,H x W: 9 x 7.1 cm (3 9/16 x 2 13/16 in),Gift of Charles Lang Freer,,,Vessel,,,,,All_images1.0\image3903.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7677_21
Ritual disk (bi),,China,19th century,Jade,Diam x D: 4.3 x 0.4 cm (1 11/16 x 3/16 in),Gift of Charles Lang Freer,,,Ceremonial Object,,,,,All_images1.0\image3904.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7622_01
Cylindrical bead,,China,19th century or later,Jade,H x W: 2.7 x 1.8 cm (1 1/16 x 11/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3905.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7630_11
Disk (bi)-shaped bead,,China,19th century,Jade (nephrite),H x W: 1.1 x 3.4 cm (7/16 x 1 5/16 in),Gift of Charles Lang Freer,,,Ceremonial Object,,,,,All_images1.0\image3906.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7678_05
Ornament in the figure of a boy,,China,,Bronze,H x W: 3.9 x 2.1 cm (1 9/16 x 13/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3907.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7509_15
Fish Play,Wang Fangyu (1913-1997),China,1981,Ink on paper,H x W (image): 35 x 68.5 cm (13 3/4 x 26 15/16 in),"Gift of Mr. Shao F. Wang in memory of his parents, Professor Wang Fangyu and Mrs. Sum Wai Wang",,,Painting,,,,,All_images1.0\image3908.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6344_11
Sword fitting,,China,19th century,Jade,H x W: 2.9 x 3.8 cm (1 1/8 x 1 1/2 in),Gift of Charles Lang Freer,,,Weapon and Armament,,,,,All_images1.0\image3909.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_28
Dish,,China,11th-early 12th century,Lacquer,H x W: 3 x 19.5 cm (1 3/16 x 7 11/16 in),Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images1.0\image3910.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-F1967.14_001
Waster fragment of a small cup,,"Dehua, Fujian province, China",late 17th century,Porcelain with cobalt pigment under clear glaze,,Gift of Dr. William J. Sutton,,,Vessel,,,,,All_images1.0\image3911.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-49v2
Sword fitting,,China,1644-1911,Jade,H x W: 4 x 1.9 cm (1 9/16 x 3/4 in),Gift of Charles Lang Freer,,,Weapon and Armament,,,,,All_images1.0\image3912.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_32
Man on a water-buffalo,Weng Songnian (1647-1728),China,late 17th-18th century,Ink and color on silk,H x W (image): 27.3 x 22.5 cm (10 3/4 x 8 7/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3913.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7406_33
Bead in the form of a flower,,China,1644-1911,Carnelian,H x W: 2.4 x 1.8 cm (15/16 x 11/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3914.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7685_13
Bead in the form of a human figure,,China,1644-1911,Carnelian,H x W: 3 x 1.9 cm (1 3/16 x 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3915.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7685_20
Rectangular altar box with floral roundels,,China,late 16th-early 17th century,Red lacquer on wood core with painted decoration and bamboo basketry panels,H x W x D: 18.1 x 44.8 x 19.6 cm (7 1/8 x 17 5/8 x 7 11/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images1.0\image3916.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8186_14
Figure,,China,618-907,"Bronze, gilding",H x W: 4.6 x 2.6 cm (1 13/16 x 1 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3917.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7631_25
Brush handle (?),,China,1644-1911,Ivory or bone,H x W: 5.8 x 1.3 cm (2 5/16 x 1/2 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images1.0\image3918.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7523_14
Ornament or weight,,China,,Bronze,H x W: 4.6 x 8.3 cm (1 13/16 x 3 1/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3919.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7654_02
Pair of domestic geese,,China,1368-1644,Ink and color on silk,H x W (image): 25.3 x 29.5 cm (9 15/16 x 11 5/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3920.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7406_40
Statuette,,China,618-907,Bronze,H x W: 7.7 x 2.2 cm (3 1/16 x 7/8 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3921.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7631_28
Miniature cong,,China,19th century,Jade,H x W: 5.6 x 1.9 cm (2 3/16 x 3/4 in),Gift of Charles Lang Freer,,,Ceremonial Object,,,,,All_images1.0\image3922.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_15
Riding a donkey on a mountain road,,China,1644-1911,Ink on paper,H x W (image): 27.1 x 20.4 cm (10 11/16 x 8 1/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3923.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7406_30
"Landscape: river and boat, tall trees and distant hills",,China,1368-1644,Ink on silk,H x W: 21.6 x 22.3 cm (8 1/2 x 8 3/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3924.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6372_02
Ornament possibly with a reclining animal,,China,206 BCE-220 CE,Lead,H x W: 1.4 x 3.3 cm (9/16 x 1 5/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image3925.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7690_26
Landscape with Ferry Boats,Formerly attributed to Ma Lin (active early to mid-13th century),China,18th century,Ink and color on silk,H x W (image): 69.5 × 32.2 cm (27 3/8 × 12 11/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images1.0\image3926.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5751_12
Boy and water buffalo,,China,1644-1911,Jade,H x W: 6.3 x 8 cm (2 1/2 x 3 1/8 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images1.0\image3927.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7523_15
