Img_path,Credit Line,Portfolio,Materials,Artist,Markings,Publisher,On View,Department,School,Date,Inscribed,Classifications,Signed,(not entered),Dynasty,More Information,Img_url,Dimensions,Composer,Printer,Object number,Place of Origin,Period,Culture,Provenance Statement,Title
images/asian_chinese3354.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,600 BCE-9 CE,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12156/preview,"H. 1 7/8 in x W. 1 1/2 in, H. 4.7 cm",,,B60B697,China,,,,"Belt ornament, one of five"
images/asian_chinese3355.jpg,The Avery Brundage Collection,,High-fired ceramic with creamy glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16501/preview,H. 5 1/2 in x W. 4 in,,,B60P144,China,,,,Ewer
images/asian_chinese3356.jpg,The Avery Brundage Collection,,High-fired ceramic with black/brown glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16499/preview,H. 7 1/2 in x W. 8 1/2 in,,,B60P143,China,,,,Jar
images/asian_chinese3357.jpg,The Avery Brundage Collection,,High-fired ceramic with creamy gray glaze,,,,Not on view,Chinese Art,,approx. 907-1200,,Ceramics,,,Liao dynasty (916-1125) or Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16518/preview,H. 16 1/2 in x W. 7 1/2 in,,,B60P158,China,,,,"Bottle vase, one of a pair"
images/asian_chinese3358.jpg,The Avery Brundage Collection,,High fired ceramic with blue glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16370/preview,"H. 7 in x Diam. 10 1/4 in, H. 17.8 cm x Diam. 26.0 cm",,,B60P94,China,,,,Hexagonal flower pot
images/asian_chinese3359.jpg,The Avery Brundage Collection,,Porcelaneous ware with sculpted and carved decoration in olive-green glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Northern Song period (960-1127),"Due to their resemblance to yue celadons, these multi-tube jars were previously misattributed by Japanese scholars to the yue kiln (Koyama 1978 vol. 36: 101, fig. 28). Kilns at Longquan, not far from yue, began in the tenth century to produce a tremendous output of celadon for domestic and export markets. This uniquely shaped longquan celadon was produced only in small numbers. This type of jar, bearing from five to fifteen tubes, required a great deal of highly skilled hand work to create at a time when most other wares were mass-produced in simpler shape (Zhejiang Bureau 1989: pl. 2). Carved lotus petals and veins alternate around the five-layered body of the vessel.",https://searchcollection.asianart.org/internal/media/dispatcher/62056/preview,"H. 15 3/4 in x Diam. 7 3/4 in, H. 40.1 cm x Diam. 19.7 cm",,,B60P151.a-.b,"Zhejiang province, China",,,,Covered five-tube jar surmounted by an openwork finial
images/asian_chinese3360.jpg,The Avery Brundage Collection,,Porcelain with molded decoration and pale-blue glaze except on the foot edge,,,,Not on view,Chinese Art,,,,Ceramics,,,Yuan dynasty (1271-1368),"A group of qingbai vases from the shipwreck at Xin'an reveal that the production of various vases following the forms of bronze vessels with two handles and mold-stamped decoration rapidly increased during the Yuan (Ministry of Culture and Information 1983: pls. 93, 103-6). A bronze vase stylistically consistent with this piece found in a storage pit datable to the early fourteenth century confirms the prominence of this type (WW 1982.4: 65, fig. 6). Along with an identical piece at the Palace Museum, they are noteworthy for their crude rendering of the dragon image (CGK Zenshu 1984 vol. 16: pl. 154). Other images which adorn this vase include a tiger and a chevron pattern on the vessel's body.",https://searchcollection.asianart.org/internal/media/dispatcher/16172/preview,"H. 10 1/2 in x Diam. 6 in, H. 26.6 cm x Diam. 15.3 cm",,,B60P20,"Jiangxi province, China",,,,Vase with animal-mask handles and three friezes of floral scrolls
images/asian_chinese3361.jpg,The Avery Brundage Collection,,Stoneware with multicolor decoration (Jizhou ware),,,,On view,Chinese Art,,approx. 1100-1300,,Ceramics,,,Song dynasty (960-1279),"The beauty of this bowl lies in the mysterious effect of the golden yellow motif melting into a dark glazed background. The bold brushwork creates an abstract scene of plums and the moon, one of the most beloved motifs for a variety of Jizhou bowls.",https://searchcollection.asianart.org/internal/media/dispatcher/16540/preview,"H. 1 3/4 in x Diam. 5 3/8 in, H. 4.5 cm x Diam. 13.7 cm",,,B60P176,"Jiangxi province, China",,,,Bowl with reflections of plum branches under the half-moon
images/asian_chinese3362.jpg,The Avery Brundage Collection,,"Porcelaneous ware with carved decoartion and transparent, light-green glaze",,,,Not on view,Chinese Art,,approx. 960-1000,,Ceramics,,,Northern Song period (960-1127),"Vessels of this shape were assumed to have been used by farmers who, when working in the fields, could drink water through straws. Some unearthed longquan vases with multiple solid spouts indicate that the form fulfilled a merely funerary, decorative purpose. The ding and cizhou kilns in the north also produced this type of multi-spouted vase during the Song. However, at the longquan kilns the type only existed for a short period during the early Northern Song (Zhejiang Light Industry Bureau 1989: pl. 2).",https://searchcollection.asianart.org/internal/media/dispatcher/16512/preview,"H. 14 1/8 in x Diam. 7 1/8 in, H. 35.9 cm x Diam. 18.1 cm",,,B60P152.a-.b,"Zhejiang province, China",,,,Covered five-tub vase with flower finial
images/asian_chinese3363.jpg,The Avery Brundage Collection,,High-fired ceramic with brownish glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16598/preview,"H. 4 in x Diam. 5 3/8 in, H. 10.2 cm x Diam. 13.7 cm",,,B60P212,China,,,,Jar
images/asian_chinese3364.jpg,The Avery Brundage Collection,,Earthenware with glaze,,,,On view,Chinese Art,,600-700,,Ceramics,,,Tang dynasty (618-907),"This young court attendant carries a portable hand warmer, which would have been stoked with burning charcoals. An example of such a warmer can be seen in the installation of porcelains to your left. The large palaces in the Tang capital were designed more for show than for warmth and they must have been miserable to live in during brutally cold, dry, windy, and dusty winters in Chang’an (now known as Xi’an). Such portable warmers could offer a welcome relief to court ladies who lived in sparsely furnished palaces.",https://searchcollection.asianart.org/internal/media/dispatcher/16692/preview,"H. 10 1/8 in x W. 2 5/8 in x D. 3 1/8 in, H. 25.7 cm x W. 6.7 cm x D. 7.9 cm",,,B60P299,"Henan province or Hebei province, China",,,,Lady holding a hand warmer
images/asian_chinese3365.jpg,The Avery Brundage Collection,,Earthenware with glaze,,,,On view,Chinese Art,,618-907,,Sculpture,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16179/preview,"H. 14 in x W. 18 in x D. 4 3/4 in, H. 35.6 cm x W. 45.7 cm x D. 12.1 cm",,,B60P22+,"Henan province, China",,,,Horse with bridle
images/asian_chinese3366.jpg,The Avery Brundage Collection,,Porcelain with enamel decoration,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16635/preview,H. 2 in x Diam. 10 1/2 in,,,B60P244,China,,,,"Plate, one of a pair"
images/asian_chinese3367.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/16537/preview,H. 1 1/2 in x Diam. 6 1/4 in,,,B60P173,"Jingdezhen, Jiangxi province, China",,,,"Saucer, one of a pair"
images/asian_chinese3368.jpg,The Avery Brundage Collection,,Porcelain with red glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16531/preview,H. 8 1/4 in x W. 4 1/2 in,,,B60P170,"Jingdezhen, Jiangxi province, China",,,,Bottle vase
images/asian_chinese3369.jpg,The Avery Brundage Collection,,Porcelain with underglaze blue decoration,,,,On view,Chinese Art,,1723-1735,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/16329/preview,"H. 13 1/8 in x Diam. 8 5/8 in, H. 33.3 cm x Diam. 21.9 cm",,,B60P81,China,,,,Vase with branches of flowers and peach
images/asian_chinese3370.jpg,The Avery Brundage Collection,,Porcelain with overglaze multicolor decoration,,,,On view,Chinese Art,,1662-1722,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)","Representations of women studying were widely employed on large vases of this type and were often, as is the case here, rendered with delicate brushwork. The attention lavished on hair ornaments, the lady’s soft gauze coat, and its embroidered red trims recall the elaborate (gongbi) style in figure painting.",https://searchcollection.asianart.org/internal/media/dispatcher/16281/preview,"H. 18 in x Diam. 7 in, H. 45.7 cm x Diam. 17.8 cm",,,B60P61,"Jingdezhen, Jiangxi province, China",,,,Mallet vase with scene of lady reading in studio
images/asian_chinese3371.jpg,The Avery Brundage Collection,,Porcelain with overglaze decoration,,,,On view,Chinese Art,,1662-1722,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16204/preview,"H. 17 3/4 in x Diam. 8 5/8 in, H. 45.1 cm x Diam. 21.9 cm",,,B60P29,China,,,,Bottle with a long neck
images/asian_chinese3372.jpg,The Avery Brundage Collection,,Porcelain with light green glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/16153/preview,H. 10 in x W. 5 in,,,B60P14,"Jingdezhen, Jiangxi province, China",,,,Vase
images/asian_chinese3373.jpg,The Avery Brundage Collection,,Porcelain with tea-dust glaze,,Yongzheng mark,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)","This crystalline glaze, derived from a metallic mixture of iron, magnesium, and silica, was developed over a long period since the Tang dynasty. Few tea-dust glazed ware have been found in Song tombs. The eel yellow glaze was believed to have been made at the imperial kiln during the Ming dynasty (Inst. Sil. 1982: 437). The Qing imperial kilns, however, achieved various tonalities of the glaze, surpassing all earlier periods. The cang kiln of the Kangxi period had already made the snake green and eel yellow glazes. Because of its serene color, the tea-dust glaze usually decorated ceramics found in the shapes of bronze vessels.",https://searchcollection.asianart.org/internal/media/dispatcher/16160/preview,"H. 9 3/4 in x Diam. 6 3/8 in, H. 24.9 cm x Diam. 16.2 cm",,,B60P16,"Jiangxi province, China",,,,Meiping vase
images/asian_chinese3374.jpg,The Avery Brundage Collection,,Porcelain; Bluish gray crackle,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Qianlong emperor (1736-1795)",,https://searchcollection.asianart.org/internal/media/dispatcher/16785/preview,H. 8 in x W. 4 in,,,B60P370,"Jingdezhen, Jiangxi province, China",,,,Bottle vase
images/asian_chinese3375.jpg,The Avery Brundage Collection,,Soft-paste porcelain with mold-impressed decoration and cream glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Ming dynasty (1368-1644),"This unusual form features a garlic-shaped mouth and a narrow, molded body. Each side bears a relief dragon snarling in waves and clouds. The technique was achieved with mold-impressing and the use of a whitish glaze. Kilns at Pengcheng in Hebei carried on the manufacture of ding wares during the Ming. These later works were customarily called tuding (""provincial or earthy ding""). In its biscuit texture and glaze color, it verifies the loss of quality when compared to Song ding. Vases, figures, and everyday utensils were also made during this period. The kilns at Pengcheng survived until the Qing dynasty.",https://searchcollection.asianart.org/internal/media/dispatcher/16672/preview,"H. 12 1/4 in x W. 7 7/8 in x D. 4 in, H. 31.2 cm x W. 20.1 cm x D. 10.2 cm",,,B60P284,"Hebei province, China",,,,Bottle with dragons
images/asian_chinese3376.jpg,The Avery Brundage Collection,,Porcelain with underglaze and overglaze multicolor decoration,,"Yongzheng mark, underglaze-blue six-character mark in two columns",,On view,Chinese Art,,1723-1735,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)","Flowers, Birds, and Landscapes of the Ming and Qing Dynasties, 1368–1911 Whereas Song-dynasty artisans emphasized realistic depictions and lifelike representations of scenes in nature, artisans during the Ming dynasty paid increasing attention to technique and symbolism. Particular flowers or combinations of birds and flowers were often chosen less for their intrinsic beauty than for their symbolic meaning. As a result, Ming and Qing artisans became successful in blending decorative motifs from multiple sources into a consistent, cohesive visual language. This language— utilizing birds, flowers, plants, and landscapes together with color symbolism—continued to evolve and expand during the Qing dynasty, reaching a pinnacle in the 1700s. Technological developments made possible the large variety of sizes, shapes, and decorative techniques of the objects in this case. Specific developments created by Ming artisans—underglaze cobalt blue on a white background and multicolor enameling—attained their most accomplished expression during the Qing dynasty.",https://searchcollection.asianart.org/internal/media/dispatcher/16657/preview,"H. 3 5/8 in x Diam. 17 5/8 in, H. 9.2 cm x Diam. 44.8 cm",,,B60P269,"Jingdezhen, Jiangxi province, China",,,,"Plate with dragon, phoenix, and flower motifs"
images/asian_chinese3377.jpg,The Avery Brundage Collection,,Earthenware,,,,On view,Chinese Art,,25-220,,Sculpture,,,,"Stamped on this hollow tomb brick are multiple images of chariots and horses, a divine bird, and a row of simple trees. It is possible that the chariot scene represents the procession to a burial.",https://searchcollection.asianart.org/internal/media/dispatcher/19449/preview,"H. 11 in x W. 34 in x D. 1 1/2 in, H. 27.9 cm x W. 86.4 cm x D. 3.8 cm",,,B60S210,"Central Plains, China",Eastern Han period (25-220),,,Tomb tile
images/asian_chinese3378.jpg,Gift of Jack Anderson in memory of Charles Forester,,High-fired ceramic with spotted celadon glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Yuan dynasty (1271-1368),,https://searchcollection.asianart.org/internal/media/dispatcher/709/preview,"H. 3 3/4 in x Diam. 3 1/16 in, H. 9.5 cm x Diam. 7.7 cm",,,1990.88,China,,,,Ewer
images/asian_chinese3379.jpg,Gift of Cherin Jones in memory of William and Ruth Cherin,,Low-fired ceramic with amber glaze,,,,Not on view,Chinese Art,,,,Sculpture,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/576/preview,"H. 10 1/4 in x W. 3 in x D. 2 3/4 in, H. 26 cm x W. 7.6 cm x D. 7 cm",,,1989.48,China,,,,A woman
