Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
"Rim fragment, number on piece ""west"" C4d(i) #60",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2858.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-756_1
Epitaph of Palace Lady Liu Asu in standard script 宮内太監劉阿素墓誌銘,,China,inscription: 520; rubbing: 20th century,Ink on paper,H x W: 62.3 x 40 cm (24 1/2 x 15 3/4 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2859.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7502_38
Snowscape in the Style of Li Cheng,Wang Hui (1632-1717),China,1696,Ink and color on paper,H x W (image): 43.4 × 50.2 cm (17 1/16 × 19 3/4 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image2860.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7431_13
Three-legged Ting in animal shape; removable lid,,China,,Bronze,,,,,Vessel,,,,,All_images\image2861.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-89a-b_1-000001
"Rim fragment, number on piece ""west"" C4g(o) (Rim 76) #50",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2862.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-687_1
"Rim fragment, number on piece ""west"" D4c #17",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2863.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-693_1
"Rim fragment, number on piece ""west"" D4b #32",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2864.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-662_1
"Rim fragment, number on piece ""west"" C4b (Rim 94) #74",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2865.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-734_1
"Dish, fragment",,"Zhejiang province, China",10th-11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2866.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-246v1
"Rim fragment, number on piece ""west"" D4c #19",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2867.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-664_1
Fragment of a dish with mark shang,,"Zhejiang province, China",10th-11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2868.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-256v1
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 3.6 x 1 x 1.7 cm (1 7/16 x 3/8 x 11/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2869.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6192_07
Poem in cursive script,Wang Jide (ca. 1563-1623),China,early 17th century,Album leaf; ink on gold-flecked paper,H x W: 31.8 x 60.9 cm (12 1/2 x 24 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2870.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7450_12
"Bowl, rim and wall fragment",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,"Stoneware with black iron glaze on interior and upper wall of exterior, white slip under glaze on rim",,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2871.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-f-scp-147v1
Ornament: grotesque animal mask,,China,ca. 1050-771 BCE,Bronze,H x W x D (overall): 5.7 x 5.5 x 1.9 cm (2 1/4 x 2 3/16 x 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image2872.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6923_02
"Rim fragment, number on piece ""west"" D4a #41",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2873.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-744_2
Gourd-shaped Hu,,China,600-500 BCE,Bronze Cast,H x W x D: 30.6 x 11.5 x 14.3 cm (12 1/16 x 4 1/2 x 5 5/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2874.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6352_06
Ornament in the form of a ram,,China,ca. 900 BCE,Bronze,H x W x D: 3.4 x 5.6 x 2.8 cm (1 5/16 x 2 3/16 x 1 1/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image2875.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7728_22
"Rim fragment, number on piece ""west"" D4a (Rim 69) #39",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2876.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-749_2
"Rim fragment, number on piece ""west"" B4j #76",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2877.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-705_1
"Fragment of base showing footring and elements of stacking device: portion of clay ring, two cone-shaped clay spurs",,China,,,,Gift of Mrs. E. H. Bell,,,Vessel,,,,,All_images\image2878.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3610_1
"Bowl, fragment of rim",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,"Stoneware with white slip under amber glaze on interior, areas of white slip under amber glaze on exterior",,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2879.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-f-scp-146v1
"Rim fragment, number on piece ""west"" C4d (Rim 88) #63",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2880.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-726_1
Fragment,,"Guangdong province, China",,,H x W (overall): 4.2 x 2.9 cm (1 5/8 x 1 1/8 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Vessel,,,,,All_images\image2881.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-4201_2
"Incomplete bowl, restored at Freer",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2882.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-636_1-000001
Fragment of bowl through foot,,China,mid 17th-early 18th century,,,Gift of Mrs. Richard Schanck,,,Vessel,,,,,All_images\image2883.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-528_1
Blue-and-white vessel,,China,late 17th century,Porcelain with cobalt pigment under translucent glaze,,Gift of Helen D. Ling,,,Vessel,,,,,All_images\image2884.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-996_001
"Tomb model of a wine cup (""ear cup"")",,China,25-220 CE,Earthenware with copper-green lead-silicate glaze,H x W x D: 6.3 x 11.8 x 13.6 cm (2 1/2 x 4 5/8 x 5 3/8 in),Purchase — Smithsonian Unrestricted Trust Funds,,,Vessel,,,,,All_images\image2885.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6592_01
"Rim fragment, number on piece ""west"" D4c #2",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2886.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-686_1
Rim and shoulder of a round box (fragment),,China,19th century,Porcelain with enamels over clear glaze,,,,,Container,,,,,All_images\image2887.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-971_1
Excerpt from the Stele of Shi Chen in clerical script,Yang Xian (1819-1896),China,1895,Set of four hanging scrolls; ink on paper,H x W (each image): 133 x 33 cm (52 3/8 x 13 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2888.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7425_29
Inkstick,,China,19th century,Soot and glue with blue and gold pigment,H x W: 7.2 x 3.3 cm (2 13/16 x 1 5/16 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image2889.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_05
Transcription of the Prajnaparamita sutra,,China,inscription: early 8th century; rubbing: 20th century,Ink on paper,H x W (overall): 38.7 x 113.2 cm (15 1/4 x 44 9/16 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2890.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_13
Garment hook,,China,206 B.C.-220,"Bronze, glass, and gold; cast, incised, inlaid, and gilded",H x W x D: 4.7 x 26 x 4.5 cm (1 7/8 x 10 1/4 x 1 3/4 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.269",,,Jewelry and Ornament,,,,,All_images\image2891.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.269.1_001
"Rim fragment, number on piece ""west"" C4c #67",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2892.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-758_1
Fragment of a dish,,"Zhejiang province, China",10th-11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2893.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-260v1
Meeting in a bamboo grove,Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,17th- 19th century,Ink and color on paper,H x W (image): 24.8 x 28.8 cm (9 3/4 x 11 5/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2894.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_34
"Fragment of urn with everted rim, number on piece 99/14",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2895.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-653_1-000001
Ewer or jar; fragment of shoulder,,"Zhejiang province, China",11th century,Stoneware with translucent celadon glaze,H x W x D: 7 × 10.6 × 0.6 cm (2 3/4 × 4 3/16 × 1/4 in),Gift of Mr. Yokota,,,Vessel,,,,,All_images\image2896.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2087
Garment hook (daigou),,China,1600-1700,Jade,H x W x D: 7.6 x 1.8 x 2.2 cm (3 x 11/16 x 7/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2897.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6892_08
"Rim fragment, number on piece ""west"" D4a #44",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2898.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-688_1
Head of a Bodhisattva,,China,1300-1500,Iron,H x W x D: 25.3 x 20.2 x 17.6 cm (9 15/16 x 7 15/16 x 6 15/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.338",,,Sculpture,,,,,All_images\image2899.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8098_10
"Letter on a Stomach Ache, in wild-cursive script 肚痛帖",,China,inscription: 8th century; rubbing: 20th century,Ink on paper,H x W (overall): 33.6 x 110.3 cm (13 1/4 x 43 7/16 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2900.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_16
"Rim fragment, number on piece ""west"" D4c #3",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2901.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-672_1
Fragment of bowl with rim,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2902.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-633_1-000001
"Bowl, fragment of wall and base with potter's mark",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2903.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-167v1
"Rim fragment, number on piece ""west"" D4b #29",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2904.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-737_1
Calligraphy couplet in running script,Wu Changshuo 吳昌碩 (1844-1927),China,1920,Pair of hanging scrolls; ink on paper,H x W (each): 184.9 x 46.6 cm (72 13/16 x 18 3/8 in),Gift of Robert Hatfield Ellsworth in honor of the 75th Anniversary of the Freer Gallery of Art,,,Calligraphy,,,,,All_images\image2905.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7450_30
"Oblong tray with fluted, petal-like edges",,China,1127-1279,Lacquer over wood,H x W x D: 4 x 37 x 14.5 cm (1 9/16 x 14 9/16 x 5 11/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image2906.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_21
"Rim fragment, number on piece ""west"" D4c #24",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2907.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-669_1
"Fragment of bowl with everted rim, number on piece 97/11",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2908.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-644_1
Ornament in the form of a bird,,China,600-700,Jade,H x W x D: 5.8 x 3.8 x 2.6 cm (2 5/16 x 1 1/2 x 1 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2909.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7383_44
"Bottom part of li-shaped vessel, in at least 18 pieces glued together with dark brown adhesive, at one time had handle as if bottom part of ewer",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2910.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-899_1-000001
High-footed lacquered tray with mother-of-pearl decoration,,China,16th-17th century,Black lacquer on wood core with mother-of-pearl inlay,H x Diam (overall): 6 x 40 cm (2 3/8 x 15 3/4 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image2911.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_32
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 4.3 x 1.8 x 2.8 cm (1 11/16 x 11/16 x 1 1/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2912.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6192_05
Inkstick,,China,19th century,Soot and glue with gold pigment,H x W: 7 x 2.2 cm (2 3/4 x 7/8 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image2913.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7776_25
Winter Birds and Snowy Willow,Formerly attributed to Lin Chun (active late 12th century),China,18th century,Hanging scroll; ink and color on silk,H x W: 189.3 x 86.5 cm (74 1/2 x 34 1/16 in),Gift of Elizabeth Meyer Lorentz,,,Painting,,,,,All_images\image2914.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5627_12
"Rim fragment, number on piece ""west"" D4a #42",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2915.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-715_1
"Rim fragment, number on piece ""west"" D4c #16",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2916.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-694_1
"Record on Relocating Ancestral Graves of the Li Family, in seal script 李氏遷先塋記碑",,China,inscription: 767; rubbing: 20th century,Ink on paper,H x W: 163.5 x 76.5 cm (64 3/8 x 30 1/8 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2917.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_24
"Rim fragment, number on piece ""west"" D4c #7",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2918.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-661_1
"Rim fragment, number on piece ""west"" C4b #75",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2919.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-709_1
Lid for an incense burner,,"Shanglinhu kiln site, Zhejiang province, China",11th-early 12th century,"Stoneware with celadon glaze, milky blue misfiring",,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2920.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-214v1
Basin with frogs,,China,,"Bronze, cast",H x W x D: 18.1 x 24.7 x 24.7 cm (7 1/8 x 9 3/4 x 9 3/4 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2921.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6352_07
Attendant flying celestial,,"Xinjiang Autonomous Region, China",6th century to 8th century,Stucco or white stone,H x W: 9.5 × 9.5 cm (3 3/4 × 3 3/4 in),Gift of Lucy L. Lo,,,Sculpture,,,,,All_images\image2922.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2022.13.1_001
Figure of a Lion,,China,220-589,Gilt (leaded tin) bronze,H x W x D: 4.4 x 3.1 x 4.2 cm (1 3/4 x 1 1/4 x 1 5/8 in),Gift of Elizabeth Meyer Lorentz,,,Sculpture,,,,,All_images\image2923.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5635_06
Jarlet (lei罍),,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Marble,H x W x D: 7 × 6 × 5.6 cm (2 3/4 × 2 3/8 × 2 3/16 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of The Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Vessel,,,,,All_images\image2924.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2010.40_001
Seal carved for Wang Yachen,,China,20th century,Rhodonite,H x W x D: 5 x 1.9 x 1.9 cm (1 15/16 x 3/4 x 3/4 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image2925.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5921_06
Seal carved by Wang Zhuangwei for Wang Yachen,Wang Zhuangwei (1909-1998),China,1968,Soapstone,H x W x D: 6.9 x 1.9 x 1.7 cm (2 11/16 x 3/4 x 11/16 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image2926.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5920_04
Miniature mirror (chien),,China,,Bronze,Diam x D: 4 x 0.4 cm (1 9/16 x 3/16 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images\image2927.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5993_07
Axe (yue 鉞),,"Anyang, probably Henan province, China",ca. 1300-ca. 1050 BCE,Jade (nephrite),H x W x D: 8.6 x 5 x 0.5 cm (3 3/8 x 1 15/16 x 3/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2928.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.698_001
Base and side of vase,,"Jingdezhen, Jiangxi province, China",14th century,Porcelain with cobalt pigment under clear glaze,H x W: 8.5 x 7.3 cm (3 3/8 x 2 7/8 in),Gift of John A. Pope,,,Vessel,,,,,All_images\image2929.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5363_03
Small box in the form of a lotus pod,,China,15th century,Carved red lacquer on metal core,H x W x D: 3.8 x 7.7 x 7.7 cm (1 1/2 x 3 1/16 x 3 1/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image2930.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7392_17
