Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
"Head of a Vajrapani (thunderbolt bear), fragment",,China,618-907,Limestone,H x W x D: 28.8 × 21 × 20.5 cm (11 5/16 × 8 1/4 × 8 1/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2107.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7755_39
Collared disk,,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),Diam x D: 16.2 × 1 cm (6 3/8 × 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2108.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.656_001
Running script,Wang Yachen (1894-1983),China,1970,Ink on paper,H x W (Painted area): 118 x 21 cm (46 7/16 x 8 1/4 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Calligraphy,,,,,All_images\image2109.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5804_10
Hibiscus,Wang Yuan 王淵 (ca. 1280-after 1349),China,1347,Ink on paper,H x W (image): 38.6 × 57.8 cm (15 3/16 × 22 3/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2110.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_15
Tomb dish,,China,early 1st-early 3rd century,Earthenware with copper-green lead-silicate glaze,H x W: 2.3 x 10.8 cm (7/8 x 4 1/4 in),Gift of Charles Lang Freer,,,Vessel,,,,,All_images\image2111.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5114_08
Stem and base of stemcup,,"Jingdezhen, Jiangxi province, China",14th century,Porcelain with cobalt pigment under clear glaze,H x W: 6.3 x 5.5 cm (2 1/2 x 2 3/16 in),Gift of John A. Pope,,,Vessel,,,,,All_images\image2112.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5362_05
Sculpture Fragments,,"Probably from the Longmen Grottos, Henan province, China",ca. 7th-8th century,Stone,H x W x D (overall): 19.2 x 23.2 x 14.7 cm (7 9/16 x 9 1/8 x 5 13/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2113.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6201_02
Landscape,,China,1368-1644,Ink and color on silk,H x W (image): 27.3 x 40.3 cm (10 3/4 x 15 7/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2114.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_06
Bodhisattva Avalokiteshvara (Guanyin),,China,618-907,Bronze with gilding,H x W: 6.9 x 2.6 cm (2 11/16 x 1 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2115.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7630_10
Sword hook (jian gou),,China,ca. 5th-3rd century BCE,Bronze with gold and silver inlay,H x W x D: 4.2 x 4.8 x 1.9 cm (1 5/8 x 1 7/8 x 3/4 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2116.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.438_002
Jar,,China,2000 BCE,Earthenware with iron pigments,H x W: 26.6 x 37.6 cm (10 1/2 x 14 13/16 in),Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2117.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8223_17
"Pendant in the form of a fish, probably reworked from a collared disk",,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),H x W x D: 5.8 × 1.4 × 2.2 cm (2 5/16 × 9/16 × 7/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2118.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.633_001
Fragment of a profile section of a stem-cup,,China,14th century,Porcelain with copper pigment under clear glaze,H x W: 8.7 x 8 cm (3 7/16 x 3 1/8 in),Gift of John A. Pope,,,Vessel,,,,,All_images\image2119.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5362_03
Vase,,China,18th century,Stoneware with Guan-style glaze,H x W: 6.6 x 7.8 cm (2 5/8 x 3 1/16 in),Gift of Charles Lang Freer,,,Vessel,,,,,All_images\image2120.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7924_10
Reminiscences of Nanjing: One Branch Studio,Shitao (1642-1707),"Yangzhou, Jiangsu province, China",1707,Ink and color on paper,H x W (image): 23.8 x 19.2 cm (9 3/8 x 7 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2121.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8132_13
Finial in the form of a human hybrid with dragon,,China,20th century,Jade (nephrite),H x W x D: 16.4 x 4.3 x 0.8 cm (6 7/16 x 1 11/16 x 5/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2122.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.882_001
Tomb model of a ladle (handle broken),,China,early 1st-early 3rd century,Earthenware with copper-green lead-silicate glaze,H x W: 8 x 9.2 cm (3 1/8 x 3 5/8 in),Gift of Charles Lang Freer,,,Model,,,,,All_images\image2123.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5114_06
Pendant in the form of a rabbit,,"Anyang, probably Henan province, China",ca. 1300-ca. 1050 BCE,Jade (nephrite),H x W x D: 2.4 x 6.3 x 0.7 cm (15/16 x 2 1/2 x 1/4 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2124.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.844_004
Garment hook (daigou),,China,1st century BCE-3rd century CE,"Bronze with gold, silver and turquoise inlay",H x W x D: 12.6 x 2.5 x 2.5 cm (4 15/16 x 1 x 1 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2125.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.447_003
Funerary tile,,China,100 BCE-100 CE,Unglazed earthenware,H x W x D: 31.4 × 29.3 × 16.7 cm (12 3/8 × 11 9/16 × 6 9/16 in),Purchase — Charles Lang Freer Endowment,,,Architectural Element,,,,,All_images\image2126.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8536_17
Pendant in the form of a dragon,,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Turquoise,H x W x D: 4.1 × 5.2 × 1.1 cm (1 5/8 × 2 1/16 × 7/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2127.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.877_001
Head of Buddha (Shakyamuni),,China,618-907 or later,Stone,H x W x D: 21 × 14 × 13.5 cm (8 1/4 × 5 1/2 × 5 5/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2128.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7755_40
Tomb model of a foot-powered mill,,China,early 1st-early 3rd century,Earthenware with copper-green lead-silicate glaze,H x W: 6.9 x 18.6 cm (2 11/16 x 7 5/16 in),Gift of Charles Lang Freer,,,Model,,,,,All_images\image2129.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5114_09
"Brocade, silk, - a strip of",,China,19th century,Silk,H x W: 206.3 x 67.8 cm (81 1/4 x 26 11/16 in),Gift of Charles Lang Freer,,,Costume and Textile,,,,,All_images\image2130.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8546_10
Funerary replica (mingqi) of a bell,,China,206 BCE-220 CE,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Musical Instrument,,,,,All_images\image2131.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-232_001
Bead with incised linked curls,,China,475-221 BCE,Jade (nephrite),H x W x D: 3 x 1.2 x 1 cm (1 3/16 x 1/2 x 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2132.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.558_001
Tubular pendant with raised dragon elements,,China,475-221 BCE,Jade (muscovite),H x W x D: 3.3 x 1.3 x 0.3 cm (1 5/16 x 1/2 x 1/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2133.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.511_001
Ritual wine container (Hu),,China,5th century BCE,Bronze with copper and other metal inlay,H x W x D: 34.4 x 25.6 x 24.4 cm (13 9/16 x 10 1/16 x 9 5/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2134.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_10
Tongue amulet in the form of a cicada,,China,20th century,Jade (nephrite),H x W x D: 5 x 2.9 x 0.7 cm (1 15/16 x 1 1/8 x 1/4 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2135.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.693_001
"Rectangular box with dragon and clouds decoration, eight inksticks, and a slip with inscription",Hu Kaiwen Ink Shop (established 1765),China,1878 or later,Box: black lacquer on wood core with gold and red pigment; Inksticks: soot and animal glue; Slip: woodblock print: paper and ink,H x W x D (overall): 3.2 x 12.4 x 21.5 cm (1 1/4 x 4 7/8 x 8 7/16 in),Anonymous gift,,,Container,,,,,All_images\image2136.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-2812-20h
Pendant (pei) in the form of a dragon,,China,20th century,Jade (nephrite),H x W x D: 4.5 x 6.5 x 0.5 cm (1 3/4 x 2 9/16 x 3/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2137.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.655_001
Dish with overlapping petals and fish,,China,17th-18th centuries,Jade (nephrite),H x Diam: 3.5 x 17.4 cm (1 3/8 x 6 7/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2138.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6891_06
Pendant with dragon heads and raised uniform curls,,China,475-221 BCE,Jade (nephrite),H x W x D: 3.6 x 9 x 0.4 cm (1 7/16 x 3 9/16 x 3/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2139.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.682_001
Pendant (pei) in the form of a mask (taotie),,China,ca. 13th-11th century BCE,Jade,H x W x D: 5 x 2.2 x 1.8 cm (1 15/16 x 7/8 x 11/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2140.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.732_001
Endless Valleys and Mountains,Zhou Hao (1686-1773),China,1766,Ink on paper,H x W (image): 13.9 x 372.1 cm (5 1/2 x 146 1/2 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image2141.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7476_36
Tongue amulet in the form of a cicada,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 3.7 x 1.9 x 1 cm (1 7/16 x 3/4 x 3/8 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2142.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.659_001
Five-lobed bowl with impressed decoration,,China,10th century,Stoneware with transparent colorless glaze,H x W: 4.5 x 12.7 cm (1 3/4 x 5 in),Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2143.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6623_07
Ceremonial vessel of the type p'an with inscription in 10 characters,,China,,Bronze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2144.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-9_1-000001
Funerary replica (mingqi) of a bell,,China,400-221 BCE,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Musical Instrument,,,,,All_images\image2145.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-235_001
Pottery vessel of the type li,,"Hebei province, China",770-221 BCE,Earthenware,H x Diam: 26.1 x 17.3 cm (10 1/4 x 6 13/16 in),Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2146.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7531_27
"Disk (bi) with dragons and masks, redecorated",,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 0.5 x 19.5 x 19.5 cm (3/16 x 7 11/16 x 7 11/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2147.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.892_001
Sword scabbard slide with two dragons,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 9.5 x 2.7 x 2 cm (3 3/4 x 1 1/16 x 13/16 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2148.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.787_001
"Bone, decorated fragment",,China,ca. 1600 - ca. 1050 BCE,Bone,H x W (overall): 10.2 x 3.5 cm (4 x 1 3/8 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Natural Material,,,,,All_images\image2149.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-38_1
Funerary replica (mingqi) of a bell,,China,206 BCE-9 CE,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Musical Instrument,,,,,All_images\image2150.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-231_001
Mirror,,China,618-907,"Bronze, lacquer, gold, silver",H x W x D: 14.2 x 14.6 x 0.8 cm (5 9/16 x 5 3/4 x 5/16 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images\image2151.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7681_15
Sword scabbard slide with two dragons,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 10.4 x 2.1 x 2.5 cm (4 1/8 x 13/16 x 1 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2152.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.790_001
Sword pommel with quatrefoil and raised linked domes,,China,206 BCE-9 CE,Jade (nephrite),H x W x D: 4.4 × 4.5 × 1 cm (1 3/4 × 1 3/4 × 3/8 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2153.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.853_001
Bowl,,"Hebei province, China",9th-10th century,Stoneware with clear greyish glaze,H x Diam: 5.7 × 19 cm (2 1/4 × 7 1/2 in),Gift of Jack H. Kent,,,Vessel,,,,,All_images\image2154.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6624_07
Sword scabbard chape with mask and dragon,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 4.5 x 5.9 x 2.2 cm (1 3/4 x 2 5/16 x 7/8 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2155.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.854_001
Sword scabbard slide with mask and curls,,China,206 BCE-9 CE,Jade,H x W x D: 8.6 x 2.6 x 1.4 cm (3 3/8 x 1 x 9/16 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2156.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.858_001
Fragment,,China,ca. 1600 - ca. 1050 BCE,Ivory,H x W (overall): 3.1 x 1.1 cm (1 1/4 x 7/16 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Unclassified,,,,,All_images\image2157.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-41_1
"Camellia and rock in a planter, from an album of flower and rock arrangements in pots",Sun Kehong (1532-1610),China,probably 1590s,Ink and color on paper,H x W: 53.2 x 45.7 cm (20 15/16 x 18 in),"Gift of Karen Y. Wang in memory of her father, Nan-Ping Wong",,,Painting,,,,,All_images\image2158.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7368_40
Vessel (hu) (fragment),,China,,Bronze,,Gift of Charles Fabens Kelley,,,Vessel,,,,,All_images\image2159.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-18a-q_1
Funerary replica (mingqi) of a bell,,China,400-221 BCE,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Musical Instrument,,,,,All_images\image2160.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-234_001
Pendant in the form of a bird,,"Anyang, probably Henan province, China",ca. 1250-1050 BCE,Jade (nephrite),H x W x D: 3.3 × 4.8 × 0.7 cm (1 5/16 × 1 7/8 × 1/4 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2161.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.845_001
Mirror,,China,581-618,Bronze,H x W x D: 1.3 x 21.3 x 21.3 cm (1/2 x 8 3/8 x 8 3/8 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images\image2162.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7685_26
Disk (bi) with raised uniform curls arranged in a grid,,China,475-221 BCE,Jade (nephrite),Diam x D: 23 × 0.6 cm (9 1/16 × 3/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2163.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.625_001
Sword scabbard slide with two dragons,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 10.4 x 2.5 x 2.2 cm (4 1/8 x 1 x 7/8 in),Gift of Arthur M. Sackler,,,Weapon and Armament,,,,,All_images\image2164.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.707_001
Water dropper in the shape of a chimera,,China,17th-19th centuries,Jade,H x W x D: 5.4 x 16.2 x 7.6 cm (2 1/8 x 6 3/8 x 3 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2165.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5938_11
Rocky Crags and Distant Village at Water's Edge,Huang Binhong (1865-1955),"Xixian, Anhui province, China",ca. 1925,Ink and color on paper,H x W (image): 117.9 x 38.7 cm (46 7/16 x 15 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2166.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6883_03
Disk (bi) with raised uniform curls arranged in a grid,,China,475-221 BCE,Jade (nephrite),H x W x D: 4.5 × 4.5 × 0.4 cm (1 3/4 × 1 3/4 × 3/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2167.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.709_001
Ritual wine container (hu),,China,6th-5th century BCE,"Bronze, gold, and silver",H x W x D: 43.6 x 25 x 24.9 cm (17 3/16 x 9 13/16 x 9 13/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2168.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6077_09
"Oracle bone, inscribed",,China,ca. 1600 - ca. 1050 BCE,Bone,H x W x D: 2 × 1.4 × 0.6 cm (13/16 × 9/16 × 1/4 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Unclassified,,,,,All_images\image2169.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-34_1
Bone fragments,,China,ca. 1600 - ca. 1050 BCE,Bone,H x W (overall): 1.2 x 0.7 cm (1/2 x 1/4 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Natural Material,,,,,All_images\image2170.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-36
Pendant with two masks,,China,20th century,Jade (nephrite),H x W x D: 7.2 x 2.5 x 1.9 cm (2 13/16 x 1 x 3/4 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2171.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.513_001
Ritual Food Serving Vessel (gui),,China,11th century BCE,Bronze,H x W x D: 23.4 x 30 x 19.6 cm (9 3/16 x 11 13/16 x 7 11/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2172.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6120_06
Earring with scale pattern and dragons,,China,600-476 BCE,Jade (nephrite),H x W x D: 3.7 × 3.8 × 1.3 cm (1 7/16 × 1 1/2 × 1/2 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2173.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.781_001
Tubular pendant with raised dragon elements,,China,475-221 BCE,Jade (muscovite),H x W x D: 2.9 x 1.2 x 0.4 cm (1 1/8 x 1/2 x 3/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2174.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.512_001
Pendant in the form of a bird,,China,ca. 1050-ca. 950 BCE,Jade (nephrite),H x W x D: 1.8 x 5.2 x 0.3 cm (11/16 x 2 1/16 x 1/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2175.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.547_001
"Flowering prunus, from an album of flower and rock arrangements in pots",Sun Kehong (1532-1610),China,probably 1590s,Ink and color on paper,H x W (mounted): 53.2 x 45.7 cm (20 15/16 x 18 in),"Gift of Karen Y. Wang in memory of her father, Nan-Ping Wong",,,Painting,,,,,All_images\image2176.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8119_23
Pedestaled Tray,,China,11th-12th century,"Lacquer, wood, and textile",H x W x D: 4.8 x 29 x 29 cm (1 7/8 x 11 7/16 x 11 7/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image2177.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6243_07
Hand grip in the form of a pig,,China,206 BCE-220 CE,Jade (nephrite),H x W x D: 11.8 x 2.6 x 2.8 cm (4 5/8 x 1 x 1 1/8 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image2178.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.730_001
Funerary replica (mingqi) of a bell,,China,206 BCE-9 CE,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Musical Instrument,,,,,All_images\image2179.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-230_001
